Start Time,Ambient temperature(℃),PV Temperature(℃),Wind speed(m/s),Wind direction(°),Daily irradiation(MJ/㎡),Irradiance(W/㎡),Device connection status
3/19/2022 13:55,3.1,18.7,4.2,N/A,12.128,727.4,Online
3/19/2022 14:00,3,18.7,3,N/A,12.35,719.4,Online
3/19/2022 14:05,3.5,19.4,2.3,N/A,12.568,695,Online
3/19/2022 14:10,3,18,1.7,N/A,12.782,688.4,Online
3/19/2022 14:15,2.6,17.5,1.1,N/A,12.991,661.8,Online
3/19/2022 14:20,2.3,16.3,3.9,N/A,13.195,640.9,Online
3/19/2022 14:25,2.7,16.5,4,N/A,13.394,634.5,Online
3/19/2022 14:30,2.5,14.6,2.3,N/A,13.585,618.6,Online
3/19/2022 14:35,3.2,16,3,N/A,13.767,567.1,Online
3/19/2022 14:40,2.7,13.1,2.6,N/A,13.896,373.1,Online
3/19/2022 14:45,2.5,11.9,3.7,N/A,14.02,433.4,Online
3/19/2022 14:50,2.3,10.3,4.1,N/A,14.132,296.7,Online
3/19/2022 14:55,2.2,8.7,4.9,N/A,14.222,292.4,Online
3/19/2022 15:00,2.3,8.7,3.3,N/A,14.316,300.4,Online
3/19/2022 15:05,2.3,8.9,3.2,N/A,14.412,303.5,Online
3/19/2022 15:10,2.5,9,2.3,N/A,14.507,303.5,Online
3/19/2022 15:15,2.6,9.1,3.4,N/A,14.602,301.7,Online
3/19/2022 15:20,2.4,9.4,3,N/A,14.699,332.5,Online
3/19/2022 15:25,2.4,9.5,2.7,N/A,14.803,376.3,Online
3/19/2022 15:30,2.4,10.7,2.4,N/A,14.928,345.5,Online
3/19/2022 15:35,2.4,9.7,3.5,N/A,15.036,385.3,Online
3/19/2022 15:40,2.6,10.6,2,N/A,15.155,389.8,Online
3/19/2022 15:45,2.2,9.2,2.5,N/A,15.259,243.3,Online
3/19/2022 15:50,2,7.9,4.3,N/A,15.352,331.2,Online
3/19/2022 15:55,2.3,8.8,3.8,N/A,15.46,346.1,Online
3/19/2022 16:00,2.1,9,2.9,N/A,15.563,314,Online
3/19/2022 16:05,1.8,8,2.5,N/A,15.655,245.5,Online
3/19/2022 16:10,1.7,6.4,5.3,N/A,15.722,211.2,Online
3/19/2022 16:15,1.8,5.6,4.1,N/A,15.778,154.3,Online
3/19/2022 16:20,1.5,4.9,4.9,N/A,15.827,163.9,Online
3/19/2022 16:25,1.5,4.8,3.9,N/A,15.881,195.2,Online
3/19/2022 16:30,1.4,4.5,4.5,N/A,15.928,135,Online
3/19/2022 16:35,1.2,4,4.9,N/A,15.971,165.8,Online
3/19/2022 16:40,1.4,4.6,2.9,N/A,16.026,172.3,Online
3/19/2022 16:45,1.3,4.4,5.4,N/A,16.077,154.4,Online
3/19/2022 16:50,1.3,4.2,2.6,N/A,16.123,136.3,Online
3/19/2022 16:55,1.4,3.9,4.1,N/A,16.163,122.7,Online
3/19/2022 17:00,1.3,3.7,3.4,N/A,16.199,105,Online
3/19/2022 17:05,1.2,3.3,2.5,N/A,16.23,89,Online
3/19/2022 17:10,1.2,3.2,3,N/A,16.256,78.1,Online
3/19/2022 17:15,1.1,2.8,3.4,N/A,16.278,65.9,Online
3/19/2022 17:20,1.1,2.5,2.4,N/A,16.297,55.3,Online
3/19/2022 17:25,1.1,2.3,2.3,N/A,16.313,45,Online
3/19/2022 17:30,0.9,1.9,2.6,N/A,16.325,33.8,Online
3/19/2022 17:35,0.7,1.5,2.4,N/A,16.334,26.8,Online
3/19/2022 17:40,0.6,1.2,2.6,N/A,16.342,20.9,Online
3/19/2022 17:45,0.6,1,3.4,N/A,16.347,17.5,Online
3/19/2022 17:55,0.2,0.5,3.3,N/A,16.352,5.7,Online
3/19/2022 18:00,0.2,0.3,2.2,N/A,16.353,3.2,Online
3/19/2022 18:05,0.2,0.2,1.4,N/A,16.354,1.7,Online
3/19/2022 18:10,0.1,0.1,2.8,N/A,16.354,0.5,Online
3/19/2022 18:15,0.1,0.1,1.6,N/A,16.354,0.1,Online
3/19/2022 18:20,0,0,2.5,N/A,16.354,0,Online
3/19/2022 18:25,0,0,2.2,N/A,16.354,0,Online
3/19/2022 18:30,0,0.1,2.2,N/A,16.354,0,Online
3/19/2022 18:35,0,0.2,2.1,N/A,16.354,0,Online
3/19/2022 18:40,0,0.3,1.1,N/A,16.354,0,Online
3/19/2022 18:45,0,0.4,1.1,N/A,16.354,0,Online
3/19/2022 18:50,0.1,0.3,2.6,N/A,16.354,0,Online
3/19/2022 18:55,0,0.1,1.8,N/A,16.354,0,Online
3/19/2022 19:00,-0.1,0,1.4,N/A,16.354,0,Online
3/19/2022 19:05,-0.2,-0.1,1.7,N/A,16.354,0,Online
3/19/2022 19:10,-0.2,-0.1,2.6,N/A,16.354,0,Online
3/19/2022 19:15,-0.2,-0.2,2,N/A,16.354,0,Online
3/19/2022 19:20,-0.2,-0.1,1.9,N/A,16.354,0,Online
3/19/2022 19:25,-0.2,-0.1,2.4,N/A,16.354,0,Online
3/19/2022 19:30,-0.2,-0.1,1.5,N/A,16.354,0.1,Online
3/19/2022 19:35,-0.2,-0.1,2,N/A,16.354,0,Online
3/19/2022 19:40,-0.2,-0.2,2.4,N/A,16.354,0,Online
3/19/2022 19:45,-0.1,-0.1,2,N/A,16.354,0,Online
3/19/2022 19:50,-0.1,-0.1,1.8,N/A,16.354,0,Online
3/19/2022 19:55,-0.1,-0.1,1.2,N/A,16.354,0,Online
3/19/2022 20:00,-0.1,-0.1,1.5,N/A,16.354,0,Online
3/19/2022 20:05,-0.1,-0.1,1.7,N/A,16.354,0,Online
3/19/2022 20:10,0,0,2.1,N/A,16.354,0,Online
3/19/2022 20:15,0,0.1,2.3,N/A,16.354,0,Online
3/19/2022 20:20,0.1,0.1,2,N/A,16.354,0,Online
3/19/2022 20:25,0.1,0.1,2.5,N/A,16.354,0,Online
3/19/2022 20:30,0.1,0.1,2.3,N/A,16.354,0,Online
3/19/2022 20:35,0.1,0.2,2.6,N/A,16.354,0,Online
3/19/2022 20:40,0.1,0.2,4.4,N/A,16.354,0,Online
3/19/2022 20:45,0.2,0.4,1.3,N/A,16.354,0,Online
3/19/2022 20:50,0.2,0.6,4.1,N/A,16.354,0,Online
3/19/2022 20:55,0.1,0.6,4.2,N/A,16.354,0,Online
3/19/2022 21:00,0.1,0.7,2.4,N/A,16.354,0,Online
3/19/2022 21:05,0.1,0.7,3.7,N/A,16.354,0,Online
3/19/2022 21:10,0.1,0.7,3.1,N/A,16.354,0,Online
3/19/2022 21:15,0.1,0.7,3,N/A,16.354,0,Online
3/19/2022 21:20,0.1,0.7,2.5,N/A,16.354,0,Online
3/19/2022 21:25,0.1,0.7,3.1,N/A,16.354,0,Online
3/19/2022 21:30,0.1,0.7,2,N/A,16.354,0,Online
3/19/2022 21:35,0,0.7,2,N/A,16.354,0,Online
3/19/2022 21:40,0,0.8,2.6,N/A,16.354,0,Online
3/19/2022 21:45,-0.1,0.7,2.1,N/A,16.354,0,Online
3/19/2022 21:50,-0.1,0.6,2.3,N/A,16.354,0,Online
3/19/2022 21:55,-0.1,0.5,2.2,N/A,16.354,0.1,Online
3/19/2022 22:00,-0.1,0.3,3.5,N/A,16.354,0,Online
